country,cuisines,restaurant_count,percentage,average_rating,total_reviews
Austria,Wine Bar,577,3.1806405380078275,4.3466204506065855,5180.0
Belgium,Afghani,1,0.01834862385321101,4.0,26.0
Belgium,African,23,0.4220183486238532,4.108695652173913,125.0
Belgium,Albanian,3,0.05504587155963303,4.5,14.0
Belgium,American,120,2.2018348623853212,3.875,1789.0
Belgium,Arabic,10,0.1834862385321101,4.4,95.0
Belgium,Argentinian,3,0.05504587155963303,4.0,90.0
Belgium,Armenian,1,0.01834862385321101,5.0,2.0
Belgium,Asian,424,7.779816513761467,3.891509433962264,6453.0
Belgium,Australian,2,0.03669724770642202,4.5,2.0
Belgium,Bangladeshi,3,0.05504587155963303,4.166666666666667,45.0
Belgium,Bar,260,4.770642201834862,3.794230769230769,5134.0
Belgium,Barbecue,96,1.761467889908257,4.114583333333333,1755.0
Belgium,Beer restaurants,4,0.07339449541284404,3.75,84.0
Belgium,Belgian,1813,33.26605504587156,4.011031439602868,28564.0
Belgium,Brazilian,7,0.12844036697247707,4.214285714285714,241.0
Belgium,Brew Pub,53,0.9724770642201834,4.19811320754717,519.0
Belgium,British,5,0.09174311926605505,4.0,66.0
Belgium,Cafe,151,2.770642201834862,4.145695364238411,1266.0
Belgium,Cambodian,2,0.03669724770642202,4.0,26.0
Belgium,Campania,3,0.05504587155963303,4.0,81.0
Belgium,Canadian,3,0.05504587155963303,3.6666666666666665,36.0
Belgium,Caribbean,7,0.12844036697247707,4.357142857142857,146.0
Belgium,Catalan,3,0.05504587155963303,4.333333333333333,34.0
Belgium,Central American,8,0.14678899082568808,4.0,152.0
Belgium,Central Asian,2,0.03669724770642202,4.0,7.0
Belgium,Central European,27,0.4954128440366972,4.296296296296297,491.0
Belgium,Central-Italian,8,0.14678899082568808,4.25,243.0
Belgium,Chinese,272,4.990825688073394,3.806985294117647,4150.0
Belgium,Contemporary,53,0.9724770642201834,4.264150943396227,1126.0
Belgium,Croatian,3,0.05504587155963303,4.333333333333333,26.0
Belgium,Cuban,2,0.03669724770642202,4.0,139.0
Belgium,Czech,1,0.01834862385321101,4.5,5.0
Belgium,Danish,1,0.01834862385321101,4.5,100.0
Belgium,Deli,63,1.1559633027522935,4.2063492063492065,520.0
Belgium,Diner,28,0.5137614678899083,3.9107142857142856,474.0
Belgium,Dining bars,23,0.4220183486238532,4.195652173913044,337.0
Belgium,Dutch,11,0.20183486238532108,3.909090909090909,111.0
Belgium,Eastern European,8,0.14678899082568808,4.1875,72.0
Belgium,Emilian,1,0.01834862385321101,4.5,110.0
Belgium,European,2251,41.30275229357798,4.023545091070635,34036.0
Belgium,Fast food,250,4.587155963302752,3.904,2712.0
Belgium,French,1826,33.5045871559633,4.091730558598028,29647.0
Belgium,Fujian,2,0.03669724770642202,4.0,2.0
Belgium,Fusion,48,0.8807339449541285,4.270833333333333,1110.0
Belgium,Gastropub,125,2.293577981651376,4.032,2055.0
Belgium,German,11,0.20183486238532108,4.2727272727272725,60.0
Belgium,Greek,105,1.926605504587156,4.038095238095238,1742.0
Belgium,Grill,151,2.770642201834862,3.966887417218543,2850.0
Belgium,Hawaiian,6,0.11009174311926606,4.666666666666667,31.0
Belgium,Healthy,102,1.8715596330275228,4.362745098039215,1751.0
Belgium,Indian,32,0.5871559633027523,4.140625,585.0
Belgium,International,97,1.7798165137614679,4.123711340206185,1389.0
Belgium,Irish,4,0.07339449541284404,3.5,32.0
Belgium,Israeli,2,0.03669724770642202,5.0,15.0
Belgium,Italian,911,16.71559633027523,3.9851811196487374,14019.0
Belgium,Jamaican,3,0.05504587155963303,4.666666666666667,5.0
Belgium,Japanese,135,2.4770642201834865,3.937037037037037,1748.0
Belgium,Japanese Fusion,4,0.07339449541284404,5.0,37.0
Belgium,Korean,6,0.11009174311926606,4.75,49.0
Belgium,Latin,7,0.12844036697247707,4.214285714285714,192.0
Belgium,Lebanese,49,0.8990825688073394,4.275510204081633,537.0
Belgium,Medicinal foods,1,0.01834862385321101,4.5,10.0
Belgium,Mediterranean,355,6.513761467889909,4.147887323943662,5987.0
Belgium,Mexican,24,0.44036697247706424,3.625,259.0
Belgium,Middle Eastern,99,1.81651376146789,4.196969696969697,1244.0
Belgium,Mongolian,2,0.03669724770642202,4.5,3.0
Belgium,Moroccan,82,1.5045871559633028,4.121951219512195,934.0
Belgium,Neapolitan,3,0.05504587155963303,4.0,81.0
Belgium,Nepalese,1,0.01834862385321101,5.0,4.0
Belgium,Northern-Italian,7,0.12844036697247707,4.142857142857143,132.0
Belgium,Norwegian,1,0.01834862385321101,5.0,1.0
Belgium,Not specified,724,13.284403669724771,3.860497237569061,4341.0
Belgium,Pakistani,2,0.03669724770642202,3.75,8.0
Belgium,Persian,3,0.05504587155963303,4.5,8.0
Belgium,Peruvian,2,0.03669724770642202,4.0,50.0
Belgium,Philippine,3,0.05504587155963303,3.5,28.0
Belgium,Pizza,301,5.522935779816514,3.8970099667774085,4152.0
Belgium,Polish,1,0.01834862385321101,4.5,14.0
Belgium,Portuguese,17,0.3119266055045871,4.029411764705882,397.0
Belgium,Pub,248,4.5504587155963305,3.903225806451613,2785.0
Belgium,Romanian,1,0.01834862385321101,4.0,3.0
Belgium,Russian,3,0.05504587155963303,4.833333333333333,15.0
Belgium,Sardinian,2,0.03669724770642202,4.75,16.0
Belgium,Scandinavian,1,0.01834862385321101,5.0,2.0
Belgium,Seafood,63,1.1559633027522935,4.055555555555555,1995.0
Belgium,Sicilian,10,0.1834862385321101,4.45,132.0
Belgium,Soups,42,0.7706422018348624,4.130952380952381,328.0
Belgium,South American,15,0.27522935779816515,4.066666666666666,84.0
Belgium,Southern-Italian,28,0.5137614678899083,4.214285714285714,325.0
Belgium,Southwestern,4,0.07339449541284404,3.875,65.0
Belgium,Spanish,52,0.9541284403669725,4.144230769230769,835.0
Belgium,Steakhouse,62,1.1376146788990826,3.975806451612903,1461.0
Belgium,Street Food,43,0.7889908256880734,4.1976744186046515,336.0
Belgium,Sushi,71,1.3027522935779816,3.880281690140845,724.0
Belgium,Swedish,2,0.03669724770642202,3.0,34.0
Belgium,Swiss,12,0.22018348623853212,3.9583333333333335,119.0
Belgium,Taiwanese,3,0.05504587155963303,4.333333333333333,9.0
Belgium,Thai,115,2.1100917431192663,4.078260869565217,1420.0
Belgium,Tibetan,2,0.03669724770642202,4.5,8.0
Belgium,Tunisian,29,0.5321100917431192,4.0344827586206895,466.0
Belgium,Turkish,52,0.9541284403669725,4.0576923076923075,303.0
Belgium,Tuscan,3,0.05504587155963303,4.333333333333333,220.0
Belgium,Ukrainian,1,0.01834862385321101,4.0,8.0
Belgium,Vietnamese,70,1.2844036697247707,4.0,936.0
Belgium,Wine Bar,67,1.2293577981651376,4.32089552238806,440.0
Croatia,Afghani,1,0.035137034434293744,4.0,4.0
Croatia,African,2,0.07027406886858749,4.5,3.0
Croatia,Albanian,2,0.07027406886858749,4.75,3.0
Croatia,American,71,2.4947294448348556,4.154929577464789,3280.0
Croatia,Arabic,3,0.10541110330288123,4.666666666666667,64.0
Croatia,Asian,56,1.9676739283204496,4.107142857142857,3016.0
Croatia,Austrian,3,0.10541110330288123,4.333333333333333,77.0
Croatia,Bar,193,6.781447645818693,4.290155440414508,8854.0
Croatia,Barbecue,310,10.892480674631061,4.119354838709677,14899.0
Croatia,Beer restaurants,1,0.035137034434293744,5.0,7.0
Croatia,Belgian,2,0.07027406886858749,4.5,39.0
Croatia,Brazilian,2,0.07027406886858749,4.0,27.0
Croatia,Brew Pub,14,0.4919184820801124,4.392857142857143,591.0
Croatia,British,1,0.035137034434293744,4.0,24.0
Croatia,Cafe,265,9.311314125087842,4.296226415094339,8261.0
Croatia,Campania,7,0.2459592410400562,4.285714285714286,708.0
Croatia,Central American,1,0.035137034434293744,4.0,7.0
Croatia,Central European,208,7.308503162333099,4.168269230769231,24022.0
Croatia,Central-Italian,6,0.21082220660576245,4.916666666666667,72.0
Croatia,Chinese,35,1.229796205200281,3.857142857142857,1034.0
Croatia,Contemporary,23,0.8081517919887562,4.326086956521739,2795.0
Croatia,Croatian,1691,59.41672522839072,4.120047309284447,88006.0
Croatia,Czech,2,0.07027406886858749,4.25,36.0
Croatia,Deli,15,0.5270555165144062,4.233333333333333,449.0
Croatia,Diner,35,1.229796205200281,4.385714285714286,1449.0
Croatia,Dining bars,1,0.035137034434293744,5.0,4.0
Croatia,Dutch,1,0.035137034434293744,4.0,1.0
Croatia,Eastern European,77,2.705551651440618,4.194805194805195,9988.0
Croatia,European,1751,61.52494729444835,4.121359223300971,88476.0
Croatia,Fast food,148,5.200281096275474,4.216216216216216,4552.0
Croatia,French,16,0.5621925509486999,4.65625,449.0
Croatia,Fusion,24,0.8432888264230498,4.5,1659.0
Croatia,Gastropub,8,0.28109627547434995,4.1875,399.0
Croatia,German,11,0.3865073787772312,4.5,142.0
Croatia,Greek,5,0.17568517217146873,4.6,81.0
Croatia,Grill,199,6.992269852424456,4.190954773869347,7977.0
Croatia,Hawaiian,1,0.035137034434293744,4.5,20.0
Croatia,Healthy,56,1.9676739283204496,4.607142857142857,8875.0
Croatia,Hungarian,3,0.10541110330288123,4.333333333333333,49.0
Croatia,Indian,6,0.21082220660576245,4.416666666666667,627.0
Croatia,Indonesian,1,0.035137034434293744,2.0,12.0
Croatia,International,118,4.146170063246662,4.258474576271187,5245.0
Croatia,Irish,2,0.07027406886858749,4.25,24.0
Croatia,Italian,461,16.198172874209416,4.1898047722342735,24402.0
Croatia,Japanese,22,0.7730147575544624,4.25,1608.0
Croatia,Japanese Fusion,5,0.17568517217146873,3.8,92.0
Croatia,Korean,6,0.21082220660576245,4.083333333333333,208.0
Croatia,Latin,5,0.17568517217146873,4.2,609.0
Croatia,Lebanese,4,0.14054813773717498,4.25,71.0
Croatia,Malaysian,2,0.07027406886858749,4.25,59.0
Croatia,Mediterranean,1066,37.456078706957136,4.114915572232645,68887.0
Croatia,Mexican,16,0.5621925509486999,3.96875,611.0
Croatia,Middle Eastern,7,0.2459592410400562,4.428571428571429,296.0
Croatia,Mongolian,1,0.035137034434293744,4.0,27.0
Croatia,Neapolitan,7,0.2459592410400562,4.285714285714286,708.0
Croatia,Northern-Italian,4,0.14054813773717498,4.875,32.0
Croatia,Norwegian,1,0.035137034434293744,5.0,13.0
Croatia,Not specified,265,9.311314125087842,4.056603773584905,3784.0
Croatia,Peruvian,1,0.035137034434293744,4.5,13.0
Croatia,Pizza,428,15.038650737877724,4.031542056074766,21013.0
Croatia,Pub,141,4.954321855235419,4.280141843971631,3790.0
Croatia,Russian,1,0.035137034434293744,5.0,5.0
Croatia,Scandinavian,3,0.10541110330288123,4.5,54.0
Croatia,Seafood,790,27.758257203092057,4.046835443037975,47449.0
Croatia,Slovenian,10,0.35137034434293746,4.15,53.0
Croatia,Soups,28,0.9838369641602248,4.267857142857143,2296.0
Croatia,South American,6,0.21082220660576245,4.166666666666667,71.0
Croatia,Southern-Italian,12,0.4216444132115249,4.416666666666667,767.0
Croatia,Spanish,1,0.035137034434293744,4.5,102.0
Croatia,Sri Lankan,1,0.035137034434293744,4.5,781.0
Croatia,Steakhouse,51,1.7919887561489811,4.235294117647059,2886.0
Croatia,Street Food,55,1.932536893886156,4.581818181818182,2914.0
Croatia,Sushi,21,0.7378777231201686,4.214285714285714,1670.0
Croatia,Swedish,1,0.035137034434293744,3.5,13.0
Croatia,Taiwanese,1,0.035137034434293744,5.0,8.0
Croatia,Thai,8,0.28109627547434995,4.6875,501.0
Croatia,Turkish,22,0.7730147575544624,4.318181818181818,250.0
Croatia,Venezuelan,1,0.035137034434293744,4.5,4.0
Croatia,Wine Bar,64,2.2487702037947996,4.4921875,2434.0
Croatia,Xinjiang,1,0.035137034434293744,4.5,24.0
Czech Republic,Afghani,2,0.015715857300015717,4.5,193.0
Czech Republic,African,6,0.04714757190004715,4.916666666666667,9.0
Czech Republic,Albanian,1,0.007857928650007858,1.0,1.0
Czech Republic,American,477,3.7482319660537478,4.085953878406708,23304.0
Czech Republic,Arabic,24,0.1885902876001886,4.5625,827.0
Czech Republic,Argentinian,12,0.0942951438000943,4.208333333333333,2719.0
Czech Republic,Armenian,4,0.031431714600031434,4.625,22.0
Czech Republic,Asian,525,4.125412541254125,4.179047619047619,32997.0
Czech Republic,Australian,6,0.04714757190004715,4.75,249.0
Czech Republic,Austrian,23,0.18073235895018075,4.1521739130434785,646.0
Czech Republic,Azerbaijani,2,0.015715857300015717,4.25,22.0
Czech Republic,Bahamian,2,0.015715857300015717,3.75,3.0
Czech Republic,Balti,1,0.007857928650007858,4.0,6.0
Czech Republic,Bangladeshi,7,0.055005500550055,4.285714285714286,762.0
Czech Republic,Bar,1114,8.753732516108753,4.08886894075404,94135.0
Czech Republic,Barbecue,259,2.035203520352035,4.239382239382239,11774.0
Czech Republic,Beer restaurants,33,0.2593116454502593,4.348484848484849,828.0
Czech Republic,Belgian,15,0.11786892975011788,4.666666666666667,1073.0
Czech Republic,Brazilian,9,0.07072135785007072,3.888888888888889,1041.0
Czech Republic,Brew Pub,101,0.7936507936507936,4.108910891089109,4093.0
Czech Republic,British,30,0.23573785950023576,4.5,1990.0
Czech Republic,Burmese,3,0.023573785950023574,4.333333333333333,20.0
Czech Republic,Cafe,1662,13.059877416313059,4.270758122743683,37754.0
Czech Republic,Cajun & Creole,3,0.023573785950023574,4.666666666666667,28.0
Czech Republic,Cambodian,2,0.015715857300015717,4.5,7.0
Czech Republic,Campania,21,0.16501650165016502,4.380952380952381,5542.0
Czech Republic,Canadian,4,0.031431714600031434,4.125,60.0
Czech Republic,Caribbean,8,0.06286342920006287,4.1875,872.0
Czech Republic,Catalan,3,0.023573785950023574,4.333333333333333,236.0
Czech Republic,Caucasian,4,0.031431714600031434,3.625,71.0
Czech Republic,Central American,15,0.11786892975011788,4.3,3804.0
Czech Republic,Central Asian,7,0.055005500550055,4.571428571428571,172.0
Czech Republic,Central European,1623,12.753418198962754,4.055452865064695,149368.0
Czech Republic,Central-Italian,19,0.1493006443501493,4.447368421052632,4058.0
Czech Republic,Chinese,166,1.3044161559013046,3.716867469879518,2853.0
Czech Republic,Contemporary,170,1.335847870501336,4.305882352941176,7229.0
Czech Republic,Croatian,14,0.11001100110011,4.392857142857143,807.0
Czech Republic,Cuban,6,0.04714757190004715,4.416666666666667,1063.0
Czech Republic,Czech,4781,37.56875687568757,3.9709265843965698,167390.0
Czech Republic,Danish,1,0.007857928650007858,4.5,102.0
Czech Republic,Deli,73,0.5736287914505737,4.404109589041096,888.0
Czech Republic,Diner,255,2.0037718057520038,4.088235294117647,5462.0
Czech Republic,Dining bars,49,0.385038503850385,4.571428571428571,279.0
Czech Republic,Dutch,6,0.04714757190004715,4.916666666666667,19.0
Czech Republic,Eastern European,390,3.0645921735030646,3.9974358974358974,69685.0
Czech Republic,Egyptian,3,0.023573785950023574,4.333333333333333,10.0
Czech Republic,Ethiopian,2,0.015715857300015717,4.25,3.0
Czech Republic,European,5584,43.87867358164388,4.007431948424069,232376.0
Czech Republic,Fast food,533,4.188275970454188,3.9662288930581613,6641.0
Czech Republic,French,228,1.7916077322017916,4.31359649122807,8820.0
Czech Republic,Fruit parlours,5,0.039289643250039294,4.8,10.0
Czech Republic,Fujian,1,0.007857928650007858,4.5,29.0
Czech Republic,Fusion,62,0.4871915763004872,4.290322580645161,5983.0
Czech Republic,Gastropub,286,2.2473675939022475,4.118881118881119,8819.0
Czech Republic,Georgian,11,0.08643721515008643,4.545454545454546,199.0
Czech Republic,German,33,0.2593116454502593,3.909090909090909,2836.0
Czech Republic,Greek,56,0.44004400440044,4.089285714285714,494.0
Czech Republic,Grill,193,1.5165802294515167,4.2642487046632125,8250.0
Czech Republic,Hawaiian,7,0.055005500550055,4.714285714285714,41.0
Czech Republic,Healthy,269,2.1137828068521136,4.4275092936802976,19938.0
Czech Republic,Hungarian,9,0.07072135785007072,4.0,72.0
Czech Republic,Indian,189,1.4851485148514851,4.338624338624339,17023.0
Czech Republic,Indonesian,8,0.06286342920006287,4.5,505.0
Czech Republic,International,945,7.425742574257425,4.199470899470899,62335.0
Czech Republic,Irish,19,0.1493006443501493,4.342105263157895,2612.0
Czech Republic,Israeli,11,0.08643721515008643,4.409090909090909,643.0
Czech Republic,Italian,1031,8.101524438158101,4.086808923375364,46675.0
Czech Republic,Jamaican,1,0.007857928650007858,4.5,2.0
Czech Republic,Japanese,157,1.2336947980512336,4.063694267515924,4768.0
Czech Republic,Japanese Fusion,7,0.055005500550055,4.714285714285714,29.0
Czech Republic,Japanese sweets parlour,1,0.007857928650007858,5.0,15.0
Czech Republic,Kaiseki,1,0.007857928650007858,5.0,15.0
Czech Republic,Korean,31,0.2435957881502436,4.451612903225806,902.0
Czech Republic,Latin,27,0.21216407355021216,4.2407407407407405,5322.0
Czech Republic,Lazio,7,0.055005500550055,4.428571428571429,1942.0
Czech Republic,Lebanese,16,0.12572685840012573,4.3125,1323.0
Czech Republic,Malaysian,1,0.007857928650007858,4.5,16.0
Czech Republic,Medicinal foods,3,0.023573785950023574,4.666666666666667,5.0
Czech Republic,Mediterranean,365,2.868143957252868,4.298630136986302,35482.0
Czech Republic,Mexican,133,1.0451045104510452,4.075187969924812,7163.0
Czech Republic,Middle Eastern,47,0.36932264655036934,4.212765957446808,2502.0
Czech Republic,Mongolian,1,0.007857928650007858,4.0,96.0
Czech Republic,Moroccan,5,0.039289643250039294,4.6,51.0
Czech Republic,Neapolitan,21,0.16501650165016502,4.380952380952381,5542.0
Czech Republic,Nepalese,17,0.13358478705013357,4.5,396.0
Czech Republic,New Zealand,1,0.007857928650007858,4.5,9.0
Czech Republic,Northern-Italian,4,0.031431714600031434,4.625,57.0
Czech Republic,Norwegian,1,0.007857928650007858,5.0,5.0
Czech Republic,Not specified,2803,22.025774005972025,3.95808062789868,32039.0
Czech Republic,Pakistani,8,0.06286342920006287,4.375,213.0
Czech Republic,Persian,1,0.007857928650007858,4.5,22.0
Czech Republic,Peruvian,1,0.007857928650007858,4.5,206.0
Czech Republic,Philippine,1,0.007857928650007858,5.0,1.0
Czech Republic,Pizza,661,5.194090837655194,3.9046898638426626,25661.0
Czech Republic,Polish,4,0.031431714600031434,4.375,94.0
Czech Republic,Portuguese,4,0.031431714600031434,4.25,59.0
Czech Republic,Pub,1122,8.816595945308817,4.081550802139038,46578.0
Czech Republic,Romana,7,0.055005500550055,4.428571428571429,1942.0
Czech Republic,Romanian,2,0.015715857300015717,4.5,6.0
Czech Republic,Russian,31,0.2435957881502436,3.9516129032258065,207.0
Czech Republic,Sardinian,1,0.007857928650007858,4.5,144.0
Czech Republic,Scandinavian,6,0.04714757190004715,4.75,65.0
Czech Republic,Scottish,1,0.007857928650007858,5.0,42.0
Czech Republic,Seafood,135,1.0608203677510608,4.285185185185185,10621.0
Czech Republic,Sicilian,3,0.023573785950023574,4.5,312.0
Czech Republic,Singaporean,1,0.007857928650007858,5.0,1.0
Czech Republic,Slovenian,3,0.023573785950023574,4.5,135.0
Czech Republic,Soups,162,1.272984441301273,4.339506172839506,5876.0
Czech Republic,South American,23,0.18073235895018075,4.1521739130434785,407.0
Czech Republic,Southern-Italian,30,0.23573785950023576,4.45,6020.0
Czech Republic,Southwestern,3,0.023573785950023574,3.8333333333333335,44.0
Czech Republic,Spanish,50,0.3928964325003929,4.33,1650.0
Czech Republic,Sri Lankan,3,0.023573785950023574,4.5,37.0
Czech Republic,Steakhouse,234,1.8387553041018387,4.066239316239316,12150.0
Czech Republic,Street Food,90,0.7072135785007072,4.272222222222222,2234.0
Czech Republic,Sushi,154,1.21012101210121,4.045454545454546,5311.0
Czech Republic,Swedish,4,0.031431714600031434,4.0,16.0
Czech Republic,Swiss,3,0.023573785950023574,4.5,123.0
Czech Republic,Taiwanese,7,0.055005500550055,4.428571428571429,84.0
Czech Republic,Thai,145,1.1393996542511393,4.231034482758621,7756.0
Czech Republic,Tibetan,4,0.031431714600031434,4.5,20.0
Czech Republic,Turkish,58,0.45575986170045574,4.163793103448276,654.0
Czech Republic,Tuscan,8,0.06286342920006287,4.125,2186.0
Czech Republic,Ukrainian,11,0.08643721515008643,4.318181818181818,45.0
Czech Republic,Uzbek,5,0.039289643250039294,4.1,109.0
Czech Republic,Venezuelan,2,0.015715857300015717,4.5,33.0
Czech Republic,Vietnamese,238,1.87018701870187,4.226890756302521,4020.0
Czech Republic,Welsh,1,0.007857928650007858,3.5,1.0
Czech Republic,Wine Bar,193,1.5165802294515167,4.551813471502591,5756.0
England,Afghani,103,0.0927501778462148,4.121359223300971,5255.0
England,African,209,0.18820181718309606,4.267942583732057,14496.0
England,Albanian,14,0.01260682028977677,4.357142857142857,1462.0
England,Algerian,6,0.005402922981332901,4.25,1168.0
England,American,3160,2.845539436835328,3.553006329113924,452159.0
England,Apulian,7,0.006303410144888385,4.571428571428571,211.0
England,Arabic,161,0.14497843333243285,4.273291925465839,12043.0
England,Argentinian,44,0.039621435196441276,4.431818181818182,26407.0
England,Armenian,22,0.019810717598220638,4.318181818181818,2988.0
England,Asian,11488,10.344796534925395,4.077385097493036,1922814.0
England,Assyrian,2,0.0018009743271109671,3.25,25.0
England,Australian,57,0.05132776832266256,4.2368421052631575,15347.0
England,Austrian,11,0.009905358799110319,4.7272727272727275,2216.0
England,Azerbaijani,5,0.004502435817777418,3.9,75.0
England,Bahamian,1,0.0009004871635554836,5.0,10.0
England,Balti,4375,3.939631340555241,4.166971428571428,920081.0
England,Bangladeshi,2735,2.4628323923242474,4.221937842778793,470047.0
England,Bar,21554,19.40910032327489,4.053215180476942,5771001.0
England,Barbecue,766,0.6897731672835004,4.133159268929504,155909.0
England,Beer restaurants,213,0.19180376583731798,4.347417840375587,37671.0
England,Beijing cuisine,13,0.011706333126221284,4.1923076923076925,701.0
England,Belgian,55,0.0495267939955516,4.281818181818182,7603.0
England,Brazilian,112,0.10085456231821416,4.366071428571429,59196.0
England,Brew Pub,626,0.5637049643857327,4.119808306709265,135123.0
England,British,46580,41.94469207841442,4.148894375268355,9653275.0
England,Burmese,11,0.009905358799110319,4.136363636363637,1977.0
England,Cafe,23393,21.065096217053426,4.1942033941777455,2025706.0
England,Cajun & Creole,37,0.033318025051552895,4.472972972972973,4042.0
England,Calabrian,6,0.005402922981332901,4.25,779.0
England,Cambodian,14,0.01260682028977677,4.357142857142857,1103.0
England,Campania,139,0.1251677157342122,4.546762589928058,52893.0
England,Canadian,34,0.030616563560886437,3.926470588235294,6117.0
England,Caribbean,466,0.41962701821685533,4.222103004291846,68764.0
England,Catalan,45,0.040521922359996757,4.544444444444444,29175.0
England,Caucasian,27,0.024313153415998056,4.018518518518518,1251.0
England,Central American,132,0.11886430558932383,4.026515151515151,66372.0
England,Central Asian,31,0.027915102070219987,3.9838709677419355,2166.0
England,Central European,118,0.10625748529954707,4.444915254237288,21894.0
England,Central-Italian,93,0.08374530621065997,4.526881720430108,31678.0
England,Chilean,9,0.008104384471999352,4.166666666666667,439.0
England,Chinese,6661,5.9981449964430755,3.670695090827203,456350.0
England,Colombian,18,0.016208768943998704,4.805555555555555,1164.0
England,Contemporary,1572,1.4155658211092201,4.336832061068702,438970.0
England,Croatian,5,0.004502435817777418,4.8,56.0
England,Cuban,31,0.027915102070219987,4.370967741935484,17090.0
England,Czech,9,0.008104384471999352,4.388888888888889,218.0
England,Danish,13,0.011706333126221284,4.1923076923076925,581.0
England,Deli,984,0.8860793689385958,4.301829268292683,52211.0
England,Diner,1039,0.9356061629341473,4.053416746871992,167568.0
England,Dining bars,136,0.12246625424354575,4.349264705882353,18035.0
England,Dutch,20,0.01800974327110967,4.125,943.0
England,Eastern European,999,0.899586676391928,4.071571571571572,54773.0
England,Ecuadorean,2,0.0018009743271109671,4.5,371.0
England,Egyptian,27,0.024313153415998056,4.2407407407407405,1855.0
England,Emilian,2,0.0018009743271109671,4.75,106.0
England,Ethiopian,28,0.02521364057955354,4.625,3685.0
England,European,5386,4.8500238629098344,4.34209060527293,1831415.0
England,Fast food,15902,14.319546874859299,3.6118412778266884,804619.0
England,French,727,0.6546541679048364,4.339752407152682,241125.0
England,Fruit parlours,3,0.0027014614906664507,3.6666666666666665,40.0
England,Fujian,6,0.005402922981332901,4.166666666666667,453.0
England,Fusion,659,0.5934210407830636,4.363429438543247,150976.0
England,Gastropub,2013,1.8126806602371883,4.176105315449577,686214.0
England,Georgian,8,0.0072038973084438684,4.4375,1012.0
England,German,82,0.07383994741154964,4.060975609756097,8507.0
England,Greek,645,0.5808142204932869,4.32093023255814,117911.0
England,Grill,2618,2.357475394188256,4.021199388846448,611581.0
England,Guatemalan,2,0.0018009743271109671,4.5,13.0
England,Hawaiian,8,0.0072038973084438684,4.5,403.0
England,Healthy,2273,2.046807322761614,4.472503299604048,495456.0
England,Hokkaido cuisine,1,0.0009004871635554836,3.5,153.0
England,Hungarian,24,0.021611691925331605,4.625,4202.0
England,Indian,9494,8.549225130795762,4.0686749526016435,1377204.0
England,Indonesian,25,0.02251217908888709,4.5,3430.0
England,International,1803,1.6235783558905366,4.1988352745424296,470347.0
England,Irish,87,0.07834238322932706,4.155172413793103,8783.0
England,Israeli,17,0.015308281780443219,4.294117647058823,1361.0
England,Italian,5566,5.012111552349821,4.158911246855911,1392626.0
England,Jamaican,233,0.20981350910842766,4.242489270386266,59486.0
England,Japanese,806,0.7257926538257197,4.161290322580645,139905.0
England,Japanese Fusion,54,0.04862630683199611,4.601851851851852,4850.0
England,Japanese sweets parlour,3,0.0027014614906664507,4.5,41.0
England,Korean,194,0.1746945097297638,4.288659793814433,16529.0
England,Kyoto cuisine,1,0.0009004871635554836,3.0,2.0
England,Latin,119,0.10715797246310253,4.436974789915967,51253.0
England,Latvian,7,0.006303410144888385,4.571428571428571,258.0
England,Lazio,22,0.019810717598220638,4.5,11636.0
England,Lebanese,339,0.30526514844530894,4.284660766961652,46861.0
England,Malaysian,175,0.15758525362220963,4.1257142857142854,22768.0
England,Medicinal foods,8,0.0072038973084438684,4.5625,959.0
England,Mediterranean,3736,3.3642200430432867,4.4063169164882225,1009455.0
England,Mexican,688,0.6195351685261726,4.134447674418604,135208.0
England,Middle Eastern,1787,1.609170561273649,4.202853945159485,224304.0
England,Mongolian,7,0.006303410144888385,3.9285714285714284,889.0
England,Moroccan,115,0.10355602380888061,4.452173913043478,21379.0
England,Native American,4,0.0036019486542219342,4.5,477.0
England,Neapolitan,143,0.12876966438843415,4.534965034965035,53479.0
England,Nepalese,324,0.29175784099197666,4.458333333333333,68993.0
England,New Zealand,12,0.010805845962665803,4.75,2125.0
England,Nigerian,6,0.005402922981332901,4.75,76.0
England,Northern-Italian,20,0.01800974327110967,4.675,2310.0
England,Norwegian,5,0.004502435817777418,4.6,871.0
England,Not specified,11757,10.58702758192182,3.8399676788296335,696598.0
England,Pakistani,651,0.5862171434746197,3.9285714285714284,92348.0
England,Persian,143,0.12876966438843415,4.335664335664336,14638.0
England,Peruvian,11,0.009905358799110319,4.363636363636363,603.0
England,Philippine,21,0.018910230434665155,4.190476190476191,2010.0
England,Pizza,7461,6.718534727287463,3.7270473126926684,1197446.0
England,Polish,130,0.11706333126221286,4.434615384615385,8449.0
England,Polynesian,2,0.0018009743271109671,3.5,316.0
England,Portuguese,601,0.5411927852968456,3.9841930116472546,64097.0
England,Pub,20996,18.90662848601093,4.060416269765669,5128500.0
England,Puerto Rican,1,0.0009004871635554836,5.0,12.0
England,Romagna,2,0.0018009743271109671,4.0,38.0
England,Romana,23,0.020711204761776122,4.456521739130435,11591.0
England,Romanian,45,0.040521922359996757,4.222222222222222,949.0
England,Russian,13,0.011706333126221284,4.6923076923076925,1346.0
England,Salvadoran,2,0.0018009743271109671,4.25,34.0
England,Sardinian,31,0.027915102070219987,4.564516129032258,15812.0
England,Scandinavian,49,0.04412387101421869,4.153061224489796,4602.0
