country,cuisines,restaurant_count,percentage,average_rating,total_reviews,obesity_rate,GDP per capita
Czech Republic,Bar,1114,8.753732516108753,4.08886894075404,94135.0,28.0,33899.28657
Czech Republic,Barbecue,259,2.035203520352035,4.239382239382239,11774.0,28.0,33899.28657
Czech Republic,Beer restaurants,33,0.2593116454502593,4.348484848484849,828.0,28.0,33899.28657
Czech Republic,Belgian,15,0.1178689297501178,4.666666666666667,1073.0,28.0,33899.28657
Czech Republic,Brazilian,9,0.0707213578500707,3.888888888888889,1041.0,28.0,33899.28657
Czech Republic,Brew Pub,101,0.7936507936507936,4.108910891089109,4093.0,28.0,33899.28657
Czech Republic,British,30,0.2357378595002357,4.5,1990.0,28.0,33899.28657
Czech Republic,Burmese,3,0.0235737859500235,4.333333333333333,20.0,28.0,33899.28657
Czech Republic,Cafe,1662,13.05987741631306,4.270758122743683,37754.0,28.0,33899.28657
Czech Republic,Cajun & Creole,3,0.0235737859500235,4.666666666666667,28.0,28.0,33899.28657
Czech Republic,Cambodian,2,0.0157158573000157,4.5,7.0,28.0,33899.28657
Czech Republic,Campania,21,0.165016501650165,4.380952380952381,5542.0,28.0,33899.28657
Czech Republic,Canadian,4,0.0314317146000314,4.125,60.0,28.0,33899.28657
Czech Republic,Caribbean,8,0.0628634292000628,4.1875,872.0,28.0,33899.28657
Czech Republic,Catalan,3,0.0235737859500235,4.333333333333333,236.0,28.0,33899.28657
Czech Republic,Caucasian,4,0.0314317146000314,3.625,71.0,28.0,33899.28657
Czech Republic,Central American,15,0.1178689297501178,4.3,3804.0,28.0,33899.28657
Czech Republic,Central Asian,7,0.055005500550055,4.571428571428571,172.0,28.0,33899.28657
Czech Republic,Central European,1623,12.753418198962754,4.055452865064695,149368.0,28.0,33899.28657
Czech Republic,Central-Italian,19,0.1493006443501493,4.447368421052632,4058.0,28.0,33899.28657
Czech Republic,Chinese,166,1.3044161559013046,3.716867469879518,2853.0,28.0,33899.28657
Czech Republic,Contemporary,170,1.335847870501336,4.305882352941176,7229.0,28.0,33899.28657
Czech Republic,Croatian,14,0.11001100110011,4.392857142857143,807.0,28.0,33899.28657
Czech Republic,Cuban,6,0.0471475719000471,4.416666666666667,1063.0,28.0,33899.28657
Czech Republic,Czech,4781,37.56875687568757,3.9709265843965698,167390.0,28.0,33899.28657
Czech Republic,Danish,1,0.0078579286500078,4.5,102.0,28.0,33899.28657
Czech Republic,Deli,73,0.5736287914505737,4.404109589041096,888.0,28.0,33899.28657
Czech Republic,Diner,255,2.003771805752004,4.088235294117647,5462.0,28.0,33899.28657
Czech Republic,Dining bars,49,0.385038503850385,4.571428571428571,279.0,28.0,33899.28657
Czech Republic,Dutch,6,0.0471475719000471,4.916666666666667,19.0,28.0,33899.28657
Czech Republic,Eastern European,390,3.064592173503065,3.9974358974358974,69685.0,28.0,33899.28657
Czech Republic,Egyptian,3,0.0235737859500235,4.333333333333333,10.0,28.0,33899.28657
Czech Republic,Ethiopian,2,0.0157158573000157,4.25,3.0,28.0,33899.28657
Czech Republic,European,5584,43.87867358164388,4.007431948424069,232376.0,28.0,33899.28657
Czech Republic,Fast food,533,4.188275970454188,3.966228893058161,6641.0,28.0,33899.28657
Czech Republic,French,228,1.7916077322017916,4.31359649122807,8820.0,28.0,33899.28657
Czech Republic,Fruit parlours,5,0.0392896432500392,4.8,10.0,28.0,33899.28657
Czech Republic,Fujian,1,0.0078579286500078,4.5,29.0,28.0,33899.28657
Czech Republic,Fusion,62,0.4871915763004872,4.290322580645161,5983.0,28.0,33899.28657
Czech Republic,Gastropub,286,2.2473675939022475,4.118881118881119,8819.0,28.0,33899.28657
Czech Republic,Georgian,11,0.0864372151500864,4.545454545454546,199.0,28.0,33899.28657
Czech Republic,German,33,0.2593116454502593,3.909090909090909,2836.0,28.0,33899.28657
Czech Republic,Greek,56,0.44004400440044,4.089285714285714,494.0,28.0,33899.28657
Czech Republic,Grill,193,1.5165802294515167,4.2642487046632125,8250.0,28.0,33899.28657
Czech Republic,Hawaiian,7,0.055005500550055,4.714285714285714,41.0,28.0,33899.28657
Czech Republic,Healthy,269,2.1137828068521136,4.4275092936802976,19938.0,28.0,33899.28657
Czech Republic,Hungarian,9,0.0707213578500707,4.0,72.0,28.0,33899.28657
Czech Republic,Indian,189,1.4851485148514851,4.338624338624339,17023.0,28.0,33899.28657
Czech Republic,Indonesian,8,0.0628634292000628,4.5,505.0,28.0,33899.28657
Czech Republic,International,945,7.425742574257425,4.199470899470899,62335.0,28.0,33899.28657
Czech Republic,Irish,19,0.1493006443501493,4.342105263157895,2612.0,28.0,33899.28657
Czech Republic,Israeli,11,0.0864372151500864,4.409090909090909,643.0,28.0,33899.28657
Czech Republic,Italian,1031,8.101524438158101,4.086808923375364,46675.0,28.0,33899.28657
Czech Republic,Jamaican,1,0.0078579286500078,4.5,2.0,28.0,33899.28657
Czech Republic,Japanese,157,1.2336947980512336,4.063694267515924,4768.0,28.0,33899.28657
Czech Republic,Japanese Fusion,7,0.055005500550055,4.714285714285714,29.0,28.0,33899.28657
Czech Republic,Japanese sweets parlour,1,0.0078579286500078,5.0,15.0,28.0,33899.28657
Czech Republic,Kaiseki,1,0.0078579286500078,5.0,15.0,28.0,33899.28657
Czech Republic,Korean,31,0.2435957881502436,4.451612903225806,902.0,28.0,33899.28657
Czech Republic,Latin,27,0.2121640735502121,4.2407407407407405,5322.0,28.0,33899.28657
Czech Republic,Lazio,7,0.055005500550055,4.428571428571429,1942.0,28.0,33899.28657
Czech Republic,Lebanese,16,0.1257268584001257,4.3125,1323.0,28.0,33899.28657
Czech Republic,Malaysian,1,0.0078579286500078,4.5,16.0,28.0,33899.28657
Czech Republic,Medicinal foods,3,0.0235737859500235,4.666666666666667,5.0,28.0,33899.28657
Czech Republic,Mediterranean,365,2.868143957252868,4.298630136986302,35482.0,28.0,33899.28657
Czech Republic,Mexican,133,1.0451045104510452,4.075187969924812,7163.0,28.0,33899.28657
Czech Republic,Middle Eastern,47,0.3693226465503693,4.212765957446808,2502.0,28.0,33899.28657
Czech Republic,Mongolian,1,0.0078579286500078,4.0,96.0,28.0,33899.28657
Czech Republic,Moroccan,5,0.0392896432500392,4.6,51.0,28.0,33899.28657
Czech Republic,Neapolitan,21,0.165016501650165,4.380952380952381,5542.0,28.0,33899.28657
Czech Republic,Nepalese,17,0.1335847870501335,4.5,396.0,28.0,33899.28657
Czech Republic,New Zealand,1,0.0078579286500078,4.5,9.0,28.0,33899.28657
Czech Republic,Northern-Italian,4,0.0314317146000314,4.625,57.0,28.0,33899.28657
Czech Republic,Norwegian,1,0.0078579286500078,5.0,5.0,28.0,33899.28657
Czech Republic,Not specified,2803,22.025774005972025,3.95808062789868,32039.0,28.0,33899.28657
Czech Republic,Pakistani,8,0.0628634292000628,4.375,213.0,28.0,33899.28657
Czech Republic,Persian,1,0.0078579286500078,4.5,22.0,28.0,33899.28657
Czech Republic,Peruvian,1,0.0078579286500078,4.5,206.0,28.0,33899.28657
Czech Republic,Philippine,1,0.0078579286500078,5.0,1.0,28.0,33899.28657
Czech Republic,Pizza,661,5.194090837655194,3.904689863842663,25661.0,28.0,33899.28657
Czech Republic,Polish,4,0.0314317146000314,4.375,94.0,28.0,33899.28657
Czech Republic,Portuguese,4,0.0314317146000314,4.25,59.0,28.0,33899.28657
Czech Republic,Pub,1122,8.816595945308817,4.081550802139038,46578.0,28.0,33899.28657
Czech Republic,Romana,7,0.055005500550055,4.428571428571429,1942.0,28.0,33899.28657
Czech Republic,Romanian,2,0.0157158573000157,4.5,6.0,28.0,33899.28657
Czech Republic,Russian,31,0.2435957881502436,3.9516129032258074,207.0,28.0,33899.28657
Czech Republic,Sardinian,1,0.0078579286500078,4.5,144.0,28.0,33899.28657
Czech Republic,Scandinavian,6,0.0471475719000471,4.75,65.0,28.0,33899.28657
Czech Republic,Scottish,1,0.0078579286500078,5.0,42.0,28.0,33899.28657
Czech Republic,Seafood,135,1.0608203677510608,4.285185185185185,10621.0,28.0,33899.28657
Czech Republic,Sicilian,3,0.0235737859500235,4.5,312.0,28.0,33899.28657
Czech Republic,Singaporean,1,0.0078579286500078,5.0,1.0,28.0,33899.28657
Czech Republic,Slovenian,3,0.0235737859500235,4.5,135.0,28.0,33899.28657
Czech Republic,Soups,162,1.272984441301273,4.339506172839506,5876.0,28.0,33899.28657
Czech Republic,South American,23,0.1807323589501807,4.152173913043479,407.0,28.0,33899.28657
Czech Republic,Southern-Italian,30,0.2357378595002357,4.45,6020.0,28.0,33899.28657
Czech Republic,Southwestern,3,0.0235737859500235,3.8333333333333335,44.0,28.0,33899.28657
Czech Republic,Spanish,50,0.3928964325003929,4.33,1650.0,28.0,33899.28657
Czech Republic,Sri Lankan,3,0.0235737859500235,4.5,37.0,28.0,33899.28657
Czech Republic,Steakhouse,234,1.8387553041018387,4.066239316239316,12150.0,28.0,33899.28657
Czech Republic,Street Food,90,0.7072135785007072,4.272222222222222,2234.0,28.0,33899.28657
Czech Republic,Sushi,154,1.21012101210121,4.045454545454546,5311.0,28.0,33899.28657
Czech Republic,Swedish,4,0.0314317146000314,4.0,16.0,28.0,33899.28657
Czech Republic,Swiss,3,0.0235737859500235,4.5,123.0,28.0,33899.28657
Czech Republic,Taiwanese,7,0.055005500550055,4.428571428571429,84.0,28.0,33899.28657
Czech Republic,Thai,145,1.139399654251139,4.231034482758621,7756.0,28.0,33899.28657
Czech Republic,Tibetan,4,0.0314317146000314,4.5,20.0,28.0,33899.28657
Czech Republic,Turkish,58,0.4557598617004557,4.163793103448276,654.0,28.0,33899.28657
Czech Republic,Tuscan,8,0.0628634292000628,4.125,2186.0,28.0,33899.28657
Czech Republic,Ukrainian,11,0.0864372151500864,4.318181818181818,45.0,28.0,33899.28657
Czech Republic,Uzbek,5,0.0392896432500392,4.1,109.0,28.0,33899.28657
Czech Republic,Venezuelan,2,0.0157158573000157,4.5,33.0,28.0,33899.28657
Czech Republic,Vietnamese,238,1.87018701870187,4.226890756302521,4020.0,28.0,33899.28657
Czech Republic,Welsh,1,0.0078579286500078,3.5,1.0,28.0,33899.28657
Czech Republic,Wine Bar,193,1.5165802294515167,4.551813471502591,5756.0,28.0,33899.28657
England,Afghani,103,0.0927501778462148,4.121359223300971,5255.0,28.9,42912.87509
England,African,209,0.188201817183096,4.267942583732057,14496.0,28.9,42912.87509
England,Albanian,14,0.0126068202897767,4.357142857142857,1462.0,28.9,42912.87509
England,Algerian,6,0.0054029229813329,4.25,1168.0,28.9,42912.87509
England,American,3160,2.845539436835328,3.553006329113924,452159.0,28.9,42912.87509
England,Apulian,7,0.0063034101448883,4.571428571428571,211.0,28.9,42912.87509
England,Arabic,161,0.1449784333324328,4.273291925465839,12043.0,28.9,42912.87509
England,Argentinian,44,0.0396214351964412,4.431818181818182,26407.0,28.9,42912.87509
England,Armenian,22,0.0198107175982206,4.318181818181818,2988.0,28.9,42912.87509
England,Asian,11488,10.344796534925395,4.077385097493036,1922814.0,28.9,42912.87509
England,Assyrian,2,0.0018009743271109,3.25,25.0,28.9,42912.87509
England,Australian,57,0.0513277683226625,4.2368421052631575,15347.0,28.9,42912.87509
England,Austrian,11,0.0099053587991103,4.727272727272728,2216.0,28.9,42912.87509
England,Azerbaijani,5,0.0045024358177774,3.9,75.0,28.9,42912.87509
England,Bahamian,1,0.0009004871635554,5.0,10.0,28.9,42912.87509
England,Balti,4375,3.939631340555241,4.166971428571428,920081.0,28.9,42912.87509
England,Bangladeshi,2735,2.4628323923242474,4.221937842778793,470047.0,28.9,42912.87509
England,Bar,21554,19.40910032327489,4.053215180476942,5771001.0,28.9,42912.87509
England,Barbecue,766,0.6897731672835004,4.133159268929504,155909.0,28.9,42912.87509
England,Beer restaurants,213,0.1918037658373179,4.347417840375587,37671.0,28.9,42912.87509
England,Beijing cuisine,13,0.0117063331262212,4.1923076923076925,701.0,28.9,42912.87509
England,Belgian,55,0.0495267939955516,4.281818181818182,7603.0,28.9,42912.87509
England,Brazilian,112,0.1008545623182141,4.366071428571429,59196.0,28.9,42912.87509
England,Brew Pub,626,0.5637049643857327,4.119808306709265,135123.0,28.9,42912.87509
England,British,46580,41.94469207841442,4.148894375268355,9653275.0,28.9,42912.87509
England,Burmese,11,0.0099053587991103,4.136363636363637,1977.0,28.9,42912.87509
England,Cafe,23393,21.065096217053423,4.1942033941777455,2025706.0,28.9,42912.87509
England,Cajun & Creole,37,0.0333180250515528,4.472972972972973,4042.0,28.9,42912.87509
England,Calabrian,6,0.0054029229813329,4.25,779.0,28.9,42912.87509
England,Cambodian,14,0.0126068202897767,4.357142857142857,1103.0,28.9,42912.87509
England,Campania,139,0.1251677157342122,4.546762589928058,52893.0,28.9,42912.87509
England,Canadian,34,0.0306165635608864,3.926470588235294,6117.0,28.9,42912.87509
England,Caribbean,466,0.4196270182168553,4.222103004291846,68764.0,28.9,42912.87509
England,Catalan,45,0.0405219223599967,4.544444444444444,29175.0,28.9,42912.87509
England,Caucasian,27,0.024313153415998,4.018518518518518,1251.0,28.9,42912.87509
England,Central American,132,0.1188643055893238,4.026515151515151,66372.0,28.9,42912.87509
England,Central Asian,31,0.0279151020702199,3.983870967741936,2166.0,28.9,42912.87509
England,Central European,118,0.106257485299547,4.444915254237288,21894.0,28.9,42912.87509
England,Central-Italian,93,0.0837453062106599,4.526881720430108,31678.0,28.9,42912.87509
England,Chilean,9,0.0081043844719993,4.166666666666667,439.0,28.9,42912.87509
England,Chinese,6661,5.998144996443076,3.670695090827203,456350.0,28.9,42912.87509
England,Colombian,18,0.0162087689439987,4.805555555555555,1164.0,28.9,42912.87509
England,Contemporary,1572,1.41556582110922,4.336832061068702,438970.0,28.9,42912.87509
England,Croatian,5,0.0045024358177774,4.8,56.0,28.9,42912.87509
England,Cuban,31,0.0279151020702199,4.370967741935484,17090.0,28.9,42912.87509
England,Czech,9,0.0081043844719993,4.388888888888889,218.0,28.9,42912.87509
England,Danish,13,0.0117063331262212,4.1923076923076925,581.0,28.9,42912.87509
England,Deli,984,0.8860793689385958,4.301829268292683,52211.0,28.9,42912.87509
England,Diner,1039,0.9356061629341472,4.053416746871992,167568.0,28.9,42912.87509
England,Dining bars,136,0.1224662542435457,4.349264705882353,18035.0,28.9,42912.87509
England,Dutch,20,0.0180097432711096,4.125,943.0,28.9,42912.87509
England,Eastern European,999,0.899586676391928,4.071571571571572,54773.0,28.9,42912.87509
England,Ecuadorean,2,0.0018009743271109,4.5,371.0,28.9,42912.87509
England,Egyptian,27,0.024313153415998,4.2407407407407405,1855.0,28.9,42912.87509
England,Emilian,2,0.0018009743271109,4.75,106.0,28.9,42912.87509
England,Ethiopian,28,0.0252136405795535,4.625,3685.0,28.9,42912.87509
England,European,5386,4.850023862909834,4.34209060527293,1831415.0,28.9,42912.87509
England,Fast food,15902,14.3195468748593,3.611841277826688,804619.0,28.9,42912.87509
England,French,727,0.6546541679048364,4.339752407152682,241125.0,28.9,42912.87509
England,Fruit parlours,3,0.0027014614906664,3.6666666666666665,40.0,28.9,42912.87509
England,Fujian,6,0.0054029229813329,4.166666666666667,453.0,28.9,42912.87509
England,Fusion,659,0.5934210407830636,4.363429438543247,150976.0,28.9,42912.87509
England,Gastropub,2013,1.8126806602371883,4.176105315449577,686214.0,28.9,42912.87509
England,Georgian,8,0.0072038973084438,4.4375,1012.0,28.9,42912.87509
England,German,82,0.0738399474115496,4.060975609756097,8507.0,28.9,42912.87509
England,Greek,645,0.5808142204932869,4.32093023255814,117911.0,28.9,42912.87509
England,Grill,2618,2.357475394188256,4.021199388846448,611581.0,28.9,42912.87509
England,Guatemalan,2,0.0018009743271109,4.5,13.0,28.9,42912.87509
England,Hawaiian,8,0.0072038973084438,4.5,403.0,28.9,42912.87509
England,Healthy,2273,2.046807322761614,4.472503299604048,495456.0,28.9,42912.87509
England,Hokkaido cuisine,1,0.0009004871635554,3.5,153.0,28.9,42912.87509
England,Hungarian,24,0.0216116919253316,4.625,4202.0,28.9,42912.87509
England,Indian,9494,8.549225130795762,4.068674952601644,1377204.0,28.9,42912.87509
England,Indonesian,25,0.022512179088887,4.5,3430.0,28.9,42912.87509
England,International,1803,1.6235783558905366,4.1988352745424296,470347.0,28.9,42912.87509
England,Irish,87,0.078342383229327,4.155172413793103,8783.0,28.9,42912.87509
England,Israeli,17,0.0153082817804432,4.294117647058823,1361.0,28.9,42912.87509
England,Italian,5566,5.012111552349821,4.158911246855911,1392626.0,28.9,42912.87509
England,Jamaican,233,0.2098135091084276,4.242489270386266,59486.0,28.9,42912.87509
England,Japanese,806,0.7257926538257197,4.161290322580645,139905.0,28.9,42912.87509
England,Japanese Fusion,54,0.0486263068319961,4.601851851851852,4850.0,28.9,42912.87509
England,Japanese sweets parlour,3,0.0027014614906664,4.5,41.0,28.9,42912.87509
England,Korean,194,0.1746945097297638,4.288659793814433,16529.0,28.9,42912.87509
England,Kyoto cuisine,1,0.0009004871635554,3.0,2.0,28.9,42912.87509
England,Latin,119,0.1071579724631025,4.436974789915967,51253.0,28.9,42912.87509
England,Latvian,7,0.0063034101448883,4.571428571428571,258.0,28.9,42912.87509
England,Lazio,22,0.0198107175982206,4.5,11636.0,28.9,42912.87509
England,Lebanese,339,0.3052651484453089,4.284660766961652,46861.0,28.9,42912.87509
England,Malaysian,175,0.1575852536222096,4.125714285714285,22768.0,28.9,42912.87509
England,Medicinal foods,8,0.0072038973084438,4.5625,959.0,28.9,42912.87509
England,Mediterranean,3736,3.3642200430432867,4.406316916488223,1009455.0,28.9,42912.87509
England,Mexican,688,0.6195351685261726,4.134447674418604,135208.0,28.9,42912.87509
England,Middle Eastern,1787,1.609170561273649,4.202853945159485,224304.0,28.9,42912.87509
England,Mongolian,7,0.0063034101448883,3.928571428571429,889.0,28.9,42912.87509
England,Moroccan,115,0.1035560238088806,4.452173913043478,21379.0,28.9,42912.87509
England,Native American,4,0.0036019486542219,4.5,477.0,28.9,42912.87509
England,Neapolitan,143,0.1287696643884341,4.534965034965035,53479.0,28.9,42912.87509
England,Nepalese,324,0.2917578409919766,4.458333333333333,68993.0,28.9,42912.87509
England,New Zealand,12,0.0108058459626658,4.75,2125.0,28.9,42912.87509
England,Nigerian,6,0.0054029229813329,4.75,76.0,28.9,42912.87509
England,Northern-Italian,20,0.0180097432711096,4.675,2310.0,28.9,42912.87509
England,Norwegian,5,0.0045024358177774,4.6,871.0,28.9,42912.87509
England,Not specified,11757,10.58702758192182,3.8399676788296335,696598.0,28.9,42912.87509
England,Pakistani,651,0.5862171434746197,3.928571428571429,92348.0,28.9,42912.87509
England,Persian,143,0.1287696643884341,4.335664335664336,14638.0,28.9,42912.87509
England,Peruvian,11,0.0099053587991103,4.363636363636363,603.0,28.9,42912.87509
England,Philippine,21,0.0189102304346651,4.190476190476191,2010.0,28.9,42912.87509
England,Pizza,7461,6.718534727287463,3.727047312692669,1197446.0,28.9,42912.87509
England,Polish,130,0.1170633312622128,4.434615384615385,8449.0,28.9,42912.87509
England,Polynesian,2,0.0018009743271109,3.5,316.0,28.9,42912.87509
England,Portuguese,601,0.5411927852968456,3.984193011647255,64097.0,28.9,42912.87509
England,Pub,20996,18.90662848601093,4.060416269765669,5128500.0,28.9,42912.87509
England,Puerto Rican,1,0.0009004871635554,5.0,12.0,28.9,42912.87509
England,Romagna,2,0.0018009743271109,4.0,38.0,28.9,42912.87509
England,Romana,23,0.0207112047617761,4.456521739130435,11591.0,28.9,42912.87509
England,Romanian,45,0.0405219223599967,4.222222222222222,949.0,28.9,42912.87509
England,Russian,13,0.0117063331262212,4.6923076923076925,1346.0,28.9,42912.87509
England,Salvadoran,2,0.0018009743271109,4.25,34.0,28.9,42912.87509
England,Sardinian,31,0.0279151020702199,4.564516129032258,15812.0,28.9,42912.87509
England,Scandinavian,49,0.0441238710142186,4.153061224489796,4602.0,28.9,42912.87509
England,Scottish,41,0.0369199737057748,4.304878048780488,12965.0,28.9,42912.87509
England,Seafood,4118,3.708206139521481,4.17277804759592,860281.0,28.9,42912.87509
England,Sicilian,269,0.242231046996425,4.5315985130111525,132835.0,28.9,42912.87509
England,Singaporean,33,0.0297160763973309,4.121212121212121,3834.0,28.9,42912.87509
England,Slovenian,1,0.0009004871635554,5.0,7.0,28.9,42912.87509
England,Soups,670,0.6033263995821739,4.454477611940298,102388.0,28.9,42912.87509
England,South American,169,0.1521823306408767,4.363905325443787,24723.0,28.9,42912.87509
England,Southern-Italian,434,0.3908114289830798,4.546082949308755,170404.0,28.9,42912.87509
England,Southwestern,20,0.0180097432711096,4.2,7483.0,28.9,42912.87509
England,Spanish,700,0.6303410144888385,4.397142857142857,179265.0,28.9,42912.87509
England,Sri Lankan,106,0.0954516393368812,4.193396226415095,12139.0,28.9,42912.87509
England,Steakhouse,1052,0.9473124960603686,4.14638783269962,424374.0,28.9,42912.87509
England,Street Food,910,0.81944331883549,4.5005494505494505,98442.0,28.9,42912.87509
England,Sushi,504,0.4538455304319637,4.16468253968254,99990.0,28.9,42912.87509
England,Swedish,29,0.026114127743109,4.206896551724138,3896.0,28.9,42912.87509
England,Swiss,9,0.0081043844719993,4.555555555555555,630.0,28.9,42912.87509
England,Taiwanese,52,0.0468253325048851,4.288461538461538,1385.0,28.9,42912.87509
England,Thai,1777,1.600165689638094,4.198086662915025,321404.0,28.9,42912.87509
England,Tibetan,11,0.0099053587991103,4.7727272727272725,1801.0,28.9,42912.87509
England,Tunisian,8,0.0072038973084438,4.0,1490.0,28.9,42912.87509
England,Turkish,2058,1.853202582597185,3.946307094266278,212835.0,28.9,42912.87509
England,Tuscan,35,0.0315170507244419,4.485714285714286,22988.0,28.9,42912.87509
England,Ukrainian,6,0.0054029229813329,4.5,136.0,28.9,42912.87509
England,Uzbek,2,0.0018009743271109,2.75,305.0,28.9,42912.87509
England,Venezuelan,11,0.0099053587991103,4.7727272727272725,887.0,28.9,42912.87509
England,Vietnamese,158,0.1422769718417664,4.360759493670886,21748.0,28.9,42912.87509
England,Welsh,14,0.0126068202897767,4.678571428571429,704.0,28.9,42912.87509
England,Wine Bar,786,0.7077829105546101,4.407124681933842,132400.0,28.9,42912.87509
England,Xinjiang,3,0.0027014614906664,3.5,167.0,28.9,42912.87509
England,Yunnan,7,0.0063034101448883,4.285714285714286,1141.0,28.9,42912.87509
France,Afghani,71,0.0491860062348458,4.23943661971831,701.0,22.8,40849.99738
France,African,672,0.4655351576030481,4.220238095238095,8799.0,22.8,40849.99738
France,Albanian,28,0.0193972982334603,4.267857142857143,174.0,22.8,40849.99738
France,Algerian,122,0.0845167994457914,4.278688524590164,2667.0,22.8,40849.99738
France,American,4052,2.807066158642189,3.779491609081935,90317.0,22.8,40849.99738
France,Apulian,13,0.0090058884655351,4.6923076923076925,265.0,22.8,40849.99738
France,Arabic,201,0.1392448908901974,4.208955223880597,2433.0,22.8,40849.99738
France,Argentinian,132,0.0914444059577416,4.325757575757576,2684.0,22.8,40849.99738
France,Armenian,101,0.0699688257706962,4.247524752475248,1236.0,22.8,40849.99738
France,Asian,9303,6.444752338067198,3.973933139847361,168018.0,22.8,40849.99738
France,Assyrian,7,0.004849324558365,4.714285714285714,80.0,22.8,40849.99738
France,Australian,31,0.0214755801870453,4.403225806451613,913.0,22.8,40849.99738
France,Austrian,8,0.00554208520956,4.4375,173.0,22.8,40849.99738
France,Azerbaijani,4,0.00277104260478,4.125,15.0,22.8,40849.99738
France,Bahamian,2,0.00138552130239,4.5,4.0,22.8,40849.99738
France,Balti,1,0.000692760651195,4.0,2.0,22.8,40849.99738
France,Bangladeshi,34,0.0235538621406304,4.161764705882353,455.0,22.8,40849.99738
France,Bar,7534,5.219258746103221,3.930780461906026,186830.0,22.8,40849.99738
France,Barbecue,1847,1.279528922757187,3.998917162966973,36532.0,22.8,40849.99738
France,Beer restaurants,69,0.0478004849324558,4.304347826086956,1553.0,22.8,40849.99738
France,Beijing cuisine,6,0.00415656390717,4.25,164.0,22.8,40849.99738
France,Belgian,516,0.3574644960166263,4.040697674418604,14696.0,22.8,40849.99738
France,Brazilian,151,0.1046068583304468,4.122516556291391,2272.0,22.8,40849.99738
France,Brew Pub,1543,1.0689296847939038,4.232663642255346,25853.0,22.8,40849.99738
France,British,358,0.2480083131278143,4.322625698324022,11691.0,22.8,40849.99738
France,Burmese,3,0.002078281953585,4.333333333333333,18.0,22.8,40849.99738
France,Cafe,4902,3.395912712157949,4.113525091799265,91702.0,22.8,40849.99738
France,Cajun & Creole,267,0.1849670938690682,4.297752808988764,3732.0,22.8,40849.99738
France,Calabrian,10,0.0069276065119501,4.35,546.0,22.8,40849.99738
France,Cambodian,217,0.1503290613093176,4.34331797235023,3137.0,22.8,40849.99738
France,Campania,235,0.1627987530308278,4.376595744680851,11793.0,22.8,40849.99738
France,Canadian,88,0.060962937305161,4.2102272727272725,1544.0,22.8,40849.99738
France,Caribbean,265,0.1835815725666782,4.190566037735849,5434.0,22.8,40849.99738
France,Catalan,191,0.1323172843782473,4.280104712041885,5954.0,22.8,40849.99738
France,Caucasian,15,0.0103914097679251,4.2,218.0,22.8,40849.99738
France,Central American,190,0.1316245237270523,4.11578947368421,3618.0,22.8,40849.99738
France,Central Asian,53,0.0367163145133356,4.066037735849057,751.0,22.8,40849.99738
France,Central European,145,0.1004502944232767,4.158620689655172,2275.0,22.8,40849.99738
France,Central-Italian,297,0.2057499134049186,4.335016835016835,10519.0,22.8,40849.99738
France,Chilean,25,0.0173190162798753,4.46,247.0,22.8,40849.99738
France,Chinese,4073,2.821614132317284,3.801497667566904,73202.0,22.8,40849.99738
France,Colombian,43,0.0297887080013855,4.267441860465116,429.0,22.8,40849.99738
France,Contemporary,1711,1.1853134741946658,4.342489772063121,44921.0,22.8,40849.99738
France,Costa Rican,1,0.000692760651195,4.0,13.0,22.8,40849.99738
France,Croatian,4,0.00277104260478,4.625,39.0,22.8,40849.99738
France,Cuban,54,0.0374090751645306,3.962962962962963,1117.0,22.8,40849.99738
France,Czech,3,0.002078281953585,4.333333333333333,14.0,22.8,40849.99738
France,Danish,20,0.0138552130239002,4.2,127.0,22.8,40849.99738
France,Deli,1359,0.9414617249740216,4.277777777777778,18357.0,22.8,40849.99738
France,Diner,908,0.629026671285071,4.238986784140969,20054.0,22.8,40849.99738
France,Dining bars,1266,0.8770349844128854,4.349921011058452,22730.0,22.8,40849.99738
France,Dutch,20,0.0138552130239002,4.3,148.0,22.8,40849.99738
France,Eastern European,133,0.0921371666089366,4.2180451127819545,1940.0,22.8,40849.99738
France,Ecuadorean,5,0.003463803255975,4.5,30.0,22.8,40849.99738
France,Egyptian,18,0.0124696917215102,4.138888888888889,203.0,22.8,40849.99738
France,Emilian,2,0.00138552130239,4.5,223.0,22.8,40849.99738
France,Ethiopian,42,0.0290959473501905,4.404761904761905,741.0,22.8,40849.99738
France,European,31220,21.62798753030828,4.080124919923126,1139116.0,22.8,40849.99738
France,Fast food,8345,5.781087634222376,3.669083283403236,110614.0,22.8,40849.99738
France,French,81560,56.5015587114652,4.091582883766552,1921104.0,22.8,40849.99738
France,Fruit parlours,9,0.0062348458607551,4.666666666666667,53.0,22.8,40849.99738
France,Fujian,7,0.004849324558365,3.857142857142857,111.0,22.8,40849.99738
France,Fusion,961,0.6657429857984067,4.356399583766909,24787.0,22.8,40849.99738
France,Gastropub,3067,2.1246969172151022,4.190251059667427,99821.0,22.8,40849.99738
France,Georgian,14,0.0096986491167301,4.178571428571429,169.0,22.8,40849.99738
France,German,57,0.0394873571181156,3.903508771929825,1705.0,22.8,40849.99738
France,Greek,366,0.2535503983373744,4.103825136612022,4689.0,22.8,40849.99738
France,Grill,2543,1.761690335988916,3.991938655131734,63903.0,22.8,40849.99738
France,Guatemalan,2,0.00138552130239,4.5,13.0,22.8,40849.99738
France,Hawaiian,215,0.1489435400069276,4.446511627906977,1821.0,22.8,40849.99738
